applicant_id,group,age,income,history_years,dti,missed_24m,postcode_band,default_24m
3939,B,29,18000.0,3.9,0.185,2,4,0
3940,A,39,22300.0,10.1,0.351,0,2,1
3941,B,36,27300.0,11.9,0.408,2,4,0
3942,A,57,90600.0,2.5,0.564,1,1,0
3943,A,48,36100.0,11.0,0.445,0,2,1
3944,A,45,32800.0,10.1,0.279,0,1,0
3945,B,47,35000.0,5.0,0.142,2,3,0
3946,A,58,35500.0,10.8,0.215,1,3,0
3947,A,35,35800.0,9.2,0.27,0,3,0
3948,A,36,34800.0,5.4,0.358,0,4,0
3949,A,33,60400.0,7.3,0.349,0,1,0
3950,A,46,47300.0,3.9,0.274,0,3,0
3951,A,49,35100.0,8.9,0.302,1,2,0
3952,A,21,38700.0,9.8,0.257,2,5,1
3953,B,56,22300.0,8.7,0.35,1,1,0
3954,B,36,42400.0,3.6,0.176,0,5,0
3955,A,21,54300.0,10.2,0.176,0,2,0
3956,A,46,79300.0,5.5,0.214,1,4,0
3957,A,31,11300.0,8.6,0.496,1,1,0
3958,A,36,36800.0,8.0,0.33,1,1,0
3959,B,35,45900.0,5.8,0.306,2,4,0
3960,A,33,66700.0,19.6,0.381,0,3,0
3961,B,45,16300.0,4.3,0.41,0,4,0
3962,B,47,20000.0,1.8,0.311,0,4,0
3963,A,21,32100.0,5.7,0.15,1,2,1
3964,A,31,27900.0,6.1,0.248,0,1,0
3965,B,53,32900.0,4.0,0.411,0,5,0
3966,A,50,19900.0,6.9,0.259,1,3,0
3967,A,29,26200.0,2.2,0.217,0,3,0
3968,A,42,42400.0,5.3,0.298,0,1,0
3969,A,34,34600.0,4.4,0.45,0,3,1
3970,A,21,32500.0,7.3,0.257,3,4,1
3971,B,46,28900.0,14.0,0.262,0,3,0
3972,A,34,60100.0,10.9,0.432,0,3,0
3973,A,39,52700.0,8.2,0.255,1,2,0
3974,A,40,45700.0,7.5,0.192,0,4,0
3975,A,29,41900.0,2.5,0.145,3,4,0
3976,B,45,69300.0,6.0,0.224,0,3,0
3977,A,32,46200.0,3.1,0.463,0,1,0
3978,A,36,63300.0,4.7,0.311,0,2,0
3979,A,46,26600.0,17.6,0.272,0,4,0
3980,A,43,43400.0,5.7,0.311,0,1,1
3981,A,29,26900.0,25.8,0.486,1,2,0
3982,A,29,49600.0,7.2,0.169,0,1,0
3983,A,34,25700.0,12.9,0.047,0,1,0
3984,A,21,24400.0,11.1,0.388,0,2,0
3985,A,49,20900.0,11.7,0.257,0,1,0
3986,B,53,30600.0,2.9,0.277,0,3,0
3987,A,34,22500.0,22.0,0.107,0,1,0
3988,A,23,33200.0,5.7,0.391,1,5,1
3989,B,38,23400.0,4.9,0.268,0,5,0
3990,B,38,37900.0,14.6,0.083,0,3,0
3991,A,38,20000.0,12.4,0.511,1,1,0
3992,A,21,66300.0,4.7,0.425,2,2,0
3993,A,22,22600.0,9.1,0.285,1,3,0
3994,A,53,45500.0,20.6,0.322,0,2,0
3995,A,47,29000.0,5.4,0.377,0,2,0
3996,A,46,45500.0,11.6,0.173,0,2,0
3997,A,52,36500.0,12.0,0.323,0,4,0
3998,A,52,63200.0,12.8,0.381,0,1,0
3999,A,25,50900.0,8.5,0.529,0,1,0
4000,B,46,65700.0,4.9,0.395,1,3,0
4001,A,32,27900.0,10.6,0.441,0,4,0
4002,B,34,28600.0,4.6,0.306,2,4,0
4003,A,46,70000.0,12.1,0.304,0,3,0
4004,A,34,25800.0,11.7,0.394,2,1,1
4005,A,44,27000.0,10.7,0.295,0,1,0
4006,A,52,25400.0,7.0,0.384,0,2,0
4007,A,44,22700.0,15.1,0.391,1,1,0
4008,B,52,15300.0,8.0,0.373,0,3,0
4009,A,43,23400.0,11.2,0.081,1,2,0
4010,A,37,48100.0,9.6,0.294,2,4,0
4011,A,37,64600.0,3.3,0.397,0,5,0
4012,B,40,34800.0,7.9,0.38,1,4,0
4013,A,44,53300.0,14.8,0.49,0,1,0
4014,A,41,23200.0,6.6,0.321,0,4,0
4015,A,24,64200.0,9.7,0.058,1,1,0
4016,B,34,59600.0,6.2,0.268,0,3,0
4017,A,48,73300.0,15.7,0.188,0,1,0
4018,A,21,43400.0,8.7,0.197,0,1,0
4019,A,42,21300.0,15.0,0.446,0,3,0
4020,A,58,67800.0,2.2,0.263,0,1,0
4021,B,40,21600.0,4.5,0.424,0,3,0
4022,A,29,57300.0,4.7,0.38,0,3,0
4023,A,33,21800.0,8.6,0.376,0,4,1
4024,A,43,45800.0,9.7,0.249,1,3,0
4025,A,52,26700.0,8.2,0.362,0,3,0
4026,B,50,29900.0,2.9,0.382,2,2,0
4027,B,21,21400.0,12.2,0.439,0,4,0
4028,A,39,24200.0,10.7,0.246,1,2,0
4029,B,43,21000.0,16.4,0.293,0,5,0
4030,A,56,45300.0,19.6,0.286,0,3,0
4031,B,48,55300.0,10.6,0.384,1,4,0
4032,A,48,25200.0,12.3,0.402,2,5,0
4033,A,50,30800.0,14.8,0.235,0,2,0
4034,A,45,36200.0,5.5,0.155,1,1,0
4035,A,54,57200.0,9.9,0.563,0,2,0
4036,A,48,64000.0,5.7,0.273,0,1,0
4037,A,44,14200.0,8.6,0.211,0,2,0
4038,A,44,29000.0,20.2,0.246,0,3,0
4039,A,45,40800.0,1.9,0.493,0,3,1
4040,B,40,68700.0,5.0,0.734,0,1,0
4041,A,21,44500.0,28.0,0.104,0,1,0
4042,A,29,113500.0,5.5,0.436,0,3,0
4043,B,41,50300.0,14.7,0.308,1,5,0
4044,A,46,40300.0,2.6,0.328,0,2,0
4045,B,57,37800.0,3.7,0.471,0,1,1
4046,B,35,37500.0,9.9,0.246,0,4,1
4047,A,57,29700.0,2.8,0.441,0,5,1
4048,A,39,53200.0,5.9,0.255,1,3,0
4049,B,44,18500.0,6.0,0.315,0,4,0
4050,A,32,38800.0,7.6,0.429,1,1,0
4051,A,30,23200.0,4.9,0.398,1,1,0
4052,A,55,40900.0,3.7,0.296,1,2,1
4053,A,51,24300.0,9.0,0.306,1,1,0
4054,A,35,48800.0,9.5,0.212,1,2,0
4055,A,32,27100.0,12.1,0.02,1,1,0
4056,A,45,52300.0,8.3,0.283,0,2,0
4057,A,35,26500.0,8.4,0.511,0,3,0
4058,B,51,16600.0,4.2,0.383,0,4,0
4059,B,45,28900.0,11.4,0.359,2,3,0
4060,A,48,15300.0,3.4,0.181,0,3,0
4061,A,42,20200.0,4.3,0.307,0,4,0
4062,A,54,13000.0,12.6,0.081,1,3,1
4063,A,21,25800.0,19.1,0.298,0,2,0
4064,A,21,43600.0,17.3,0.185,0,1,0
4065,B,38,55500.0,0.5,0.493,0,5,0
4066,A,50,45800.0,10.3,0.137,0,1,0
4067,A,37,40900.0,9.7,0.426,1,4,0
4068,A,29,21500.0,15.2,0.174,0,2,0
4069,A,24,29300.0,6.0,0.272,0,3,0
4070,B,54,69700.0,1.3,0.205,1,5,0
4071,A,23,51100.0,6.8,0.536,1,1,1
4072,A,50,57000.0,8.5,0.302,0,4,0
4073,A,37,30400.0,6.8,0.14,0,1,0
4074,A,21,12500.0,9.1,0.158,0,1,0
4075,A,39,41100.0,4.5,0.132,1,4,0
4076,A,42,85700.0,5.4,0.42,0,1,0
4077,A,30,30800.0,5.4,0.435,0,1,1
4078,B,31,79900.0,6.8,0.399,0,2,0
4079,A,45,40100.0,4.4,0.21,1,4,0
4080,A,38,25900.0,14.7,0.189,0,2,0
4081,B,44,19500.0,12.6,0.375,0,5,0
4082,B,27,32300.0,10.1,0.406,1,3,0
4083,A,75,23300.0,30.0,0.419,0,3,0
4084,A,30,48800.0,1.7,0.273,1,1,0
4085,A,49,40800.0,10.9,0.255,0,4,0
4086,A,40,33000.0,6.7,0.309,0,4,0
4087,A,38,45000.0,8.8,0.395,2,1,0
4088,A,53,13500.0,4.2,0.242,0,1,0
4089,A,43,24600.0,5.5,0.235,0,3,0
4090,A,46,37500.0,7.8,0.393,0,1,0
4091,A,35,34400.0,8.1,0.522,1,3,0
4092,A,40,36200.0,9.4,0.281,0,2,0
4093,A,41,89900.0,2.4,0.147,0,3,0
4094,A,73,14900.0,14.3,0.187,2,2,0
4095,A,31,22200.0,13.4,0.296,0,2,0
4096,A,26,64800.0,7.5,0.1,0,3,0
4097,A,35,37300.0,13.1,0.184,2,1,0
4098,A,21,46100.0,18.9,0.138,1,4,0
4099,B,33,26400.0,8.6,0.296,1,5,0
4100,A,42,63300.0,19.2,0.26,2,3,0
4101,B,34,28700.0,4.1,0.37,0,5,0
4102,B,35,62100.0,4.5,0.401,0,4,0
4103,A,41,55800.0,12.6,0.248,0,3,0
4104,A,22,33100.0,30.0,0.281,1,2,0
4105,A,41,23400.0,7.1,0.259,0,3,1
4106,A,35,33300.0,7.6,0.111,0,4,0
4107,A,51,25200.0,20.8,0.205,1,1,0
4108,A,32,76200.0,8.4,0.287,0,1,0
4109,B,26,10700.0,5.3,0.204,0,5,0
4110,A,45,20300.0,8.1,0.553,1,2,1
4111,A,39,28800.0,13.5,0.282,0,1,0
4112,A,32,46500.0,8.5,0.499,1,2,0
4113,B,54,31500.0,2.0,0.426,1,3,0
4114,A,26,63700.0,4.8,0.4,0,5,0
4115,B,46,35800.0,0.5,0.526,2,5,1
4116,A,49,22700.0,7.0,0.301,1,3,0
4117,A,47,71400.0,4.7,0.195,0,1,0
4118,B,37,32800.0,6.4,0.263,1,4,0
4119,A,51,31900.0,13.2,0.578,1,1,1
4120,A,47,44800.0,9.0,0.085,0,2,0
4121,B,21,30100.0,4.6,0.479,0,4,1
4122,A,51,27000.0,11.2,0.364,1,3,0
4123,B,48,47400.0,11.6,0.439,0,3,0
4124,A,35,20100.0,9.1,0.144,0,4,0
4125,B,57,37900.0,12.8,0.616,3,2,1
4126,A,39,51300.0,16.4,0.233,0,3,0
4127,A,36,113700.0,5.0,0.22,1,2,0
4128,A,49,17800.0,6.0,0.214,1,1,0
4129,A,26,32100.0,6.1,0.421,1,2,0
4130,B,38,34200.0,5.2,0.354,1,5,0
4131,B,47,38400.0,1.0,0.354,1,4,0
4132,A,44,53200.0,12.3,0.369,0,2,0
4133,A,46,25500.0,4.2,0.439,2,3,1
4134,A,39,34700.0,2.1,0.464,2,1,1
4135,A,47,20600.0,4.6,0.244,0,2,0
4136,B,29,36400.0,14.2,0.493,0,4,0
4137,A,71,24400.0,8.8,0.455,0,1,1
4138,A,28,91200.0,9.4,0.684,1,1,0
4139,A,35,29400.0,14.1,0.372,0,3,0
4140,A,32,49500.0,13.9,0.035,0,1,0
4141,A,42,48400.0,17.3,0.344,0,2,0
4142,A,39,45800.0,4.8,0.437,0,3,0
4143,A,60,24400.0,12.2,0.228,0,1,0
4144,A,49,49300.0,10.6,0.255,0,4,0
4145,A,47,49700.0,17.0,0.241,1,1,0
4146,B,30,26400.0,5.6,0.272,0,2,0
4147,A,54,20300.0,9.5,0.221,0,2,0
4148,A,41,28600.0,4.8,0.388,1,1,1
4149,B,49,24700.0,5.3,0.207,1,4,0
4150,B,37,74200.0,3.4,0.439,0,5,0
4151,A,38,25300.0,15.8,0.346,0,1,0
4152,A,45,18900.0,8.6,0.217,0,3,0
4153,B,50,13400.0,3.3,0.642,0,4,1
4154,A,30,57000.0,8.7,0.323,2,2,0
4155,A,51,38100.0,5.4,0.335,1,4,1
4156,A,33,23500.0,3.1,0.413,1,3,1
4157,A,46,21900.0,8.2,0.516,0,3,0
4158,A,67,54500.0,11.8,0.121,0,3,0
4159,A,46,42800.0,7.5,0.468,1,1,0
4160,A,40,30500.0,17.4,0.342,0,1,0
4161,A,44,19900.0,12.1,0.214,0,2,0
4162,A,62,30600.0,13.5,0.338,0,4,0
4163,A,68,29800.0,8.1,0.342,2,2,0
4164,B,21,10300.0,7.3,0.311,0,5,0
4165,A,29,47600.0,5.9,0.235,0,1,0
4166,A,31,24000.0,10.3,0.206,1,1,0
4167,B,26,18500.0,3.2,0.185,1,3,0
4168,A,56,14400.0,9.7,0.021,0,2,0
4169,B,51,32200.0,4.2,0.239,2,4,1
4170,A,54,64500.0,20.3,0.227,0,1,0
4171,B,37,10800.0,6.5,0.269,1,3,1
4172,A,59,55700.0,10.3,0.314,0,1,0
4173,A,46,40700.0,4.7,0.465,0,1,0
4174,A,40,69300.0,5.5,0.194,0,1,0
4175,A,40,90700.0,4.5,0.262,0,2,0
4176,A,36,22700.0,7.4,0.144,0,2,0
4177,B,27,58500.0,2.9,0.224,0,4,0
4178,B,35,29900.0,1.2,0.207,0,4,0
4179,A,46,32400.0,20.4,0.404,1,1,0
4180,A,45,22400.0,5.2,0.328,0,4,0
4181,A,40,68800.0,4.7,0.133,0,2,0
4182,A,44,29700.0,11.4,0.205,0,3,0
4183,A,53,69100.0,6.5,0.406,0,2,0
4184,A,52,28900.0,7.1,0.247,0,1,0
4185,B,31,16900.0,7.2,0.346,0,5,0
4186,B,24,26900.0,5.5,0.406,0,5,0
4187,A,47,38500.0,3.5,0.31,0,3,0
4188,B,56,16100.0,3.1,0.351,0,5,0
4189,A,30,45400.0,6.7,0.288,0,2,0
4190,A,68,34200.0,3.0,0.336,0,5,0
4191,A,39,46100.0,11.8,0.378,1,2,0
4192,A,55,67200.0,7.0,0.336,0,1,0
4193,A,45,31300.0,6.9,0.396,0,2,0
4194,B,41,42100.0,6.2,0.44,1,5,1
4195,A,46,24800.0,13.5,0.162,0,3,0
4196,B,69,33600.0,9.4,0.394,1,4,0
4197,A,54,40200.0,22.9,0.392,0,4,0
4198,A,32,28000.0,6.5,0.515,0,5,0
4199,B,61,35900.0,10.3,0.524,0,2,0
4200,B,49,28500.0,5.0,0.533,1,5,0
4201,A,34,60900.0,10.2,0.503,0,5,0
4202,A,55,42500.0,11.7,0.431,0,1,0
4203,A,48,39000.0,4.6,0.414,0,2,0
4204,B,30,21100.0,12.2,0.243,0,3,0
4205,A,31,15300.0,13.0,0.172,0,4,0
4206,B,46,37000.0,1.5,0.227,0,4,0
4207,A,35,42300.0,7.8,0.233,0,3,0
4208,A,34,38200.0,10.3,0.18,0,3,0
4209,A,58,37400.0,9.8,0.372,0,1,0
4210,A,55,26700.0,2.4,0.172,0,2,0
4211,B,36,26900.0,3.1,0.631,0,5,0
4212,A,53,49100.0,8.9,0.369,1,4,0
4213,A,39,33800.0,15.6,0.13,0,5,0
4214,A,42,33500.0,6.3,0.398,0,4,0
4215,A,47,56300.0,12.3,0.505,1,4,0
4216,A,57,22500.0,4.8,0.209,2,3,1
4217,A,59,56800.0,6.1,0.345,1,1,0
4218,B,57,42500.0,6.2,0.469,1,3,0
4219,A,42,40300.0,16.7,0.432,2,2,0
4220,A,42,27600.0,5.1,0.155,2,1,1
4221,A,27,33100.0,15.7,0.577,1,3,1
4222,A,57,25500.0,4.8,0.272,0,3,0
4223,A,45,40000.0,7.7,0.457,0,5,0
4224,B,43,46200.0,3.7,0.469,1,4,0
4225,B,36,51200.0,1.7,0.336,1,3,0
4226,A,50,20700.0,4.1,0.248,0,1,0
4227,A,21,21300.0,7.1,0.394,0,2,0
4228,A,38,29900.0,2.8,0.326,0,4,0
4229,A,23,37600.0,8.0,0.281,1,3,0
4230,B,47,29900.0,9.9,0.47,1,4,0
4231,B,40,22100.0,5.4,0.383,1,5,1
4232,A,39,29800.0,5.4,0.496,2,2,1
4233,A,45,64700.0,13.4,0.473,0,3,0
4234,A,50,34500.0,7.2,0.27,1,1,0
4235,B,42,40400.0,2.9,0.064,2,3,0
4236,B,42,21800.0,8.4,0.445,1,4,0
4237,A,51,29300.0,16.5,0.249,0,1,0
4238,A,51,34000.0,11.1,0.143,2,3,0
4239,A,48,25200.0,2.2,0.372,0,1,0
4240,A,28,47300.0,6.4,0.347,0,3,0
4241,B,42,47700.0,3.8,0.204,0,3,0
4242,B,42,19200.0,5.9,0.349,0,5,0
4243,A,36,38000.0,8.3,0.438,0,2,1
4244,A,38,49500.0,6.8,0.263,0,1,0
4245,B,36,41400.0,5.2,0.431,0,5,0
4246,A,36,72500.0,7.1,0.242,1,3,0
4247,A,55,35700.0,14.5,0.203,0,1,0
4248,A,42,72000.0,3.4,0.423,0,2,0
4249,A,32,31400.0,5.6,0.264,0,1,0
4250,A,52,23300.0,2.5,0.02,1,1,0
4251,B,47,30700.0,2.4,0.599,0,4,1
4252,B,51,24500.0,1.5,0.425,0,4,0
4253,B,60,25700.0,16.7,0.308,0,3,0
4254,A,39,72100.0,8.5,0.02,0,2,0
4255,B,58,38500.0,2.2,0.265,0,4,0
4256,A,35,34300.0,3.6,0.24,0,1,0
4257,A,34,15800.0,6.9,0.349,1,2,0
4258,A,53,29000.0,6.4,0.145,2,2,0
4259,A,44,65200.0,8.0,0.546,0,1,0
4260,B,21,34000.0,8.8,0.244,0,4,0
4261,A,54,35600.0,11.6,0.376,0,4,0
4262,B,41,29500.0,0.8,0.143,0,5,1
4263,A,24,31500.0,3.4,0.496,2,1,0
4264,A,58,61500.0,13.3,0.11,0,5,0
4265,A,32,46300.0,5.8,0.348,0,3,0
4266,A,56,32300.0,6.4,0.184,2,1,0
4267,B,28,52900.0,21.1,0.393,1,5,0
4268,A,23,30400.0,6.6,0.206,1,2,0
4269,B,44,27200.0,0.8,0.338,0,5,1
4270,A,21,24700.0,16.3,0.451,1,3,0
4271,A,49,48200.0,9.4,0.457,1,1,0
4272,A,49,35500.0,14.1,0.361,0,1,0
4273,A,39,23400.0,2.8,0.519,0,2,1
4274,B,58,23000.0,6.5,0.402,0,4,0
4275,A,21,27600.0,19.8,0.365,1,2,0
4276,B,37,34000.0,2.0,0.238,1,4,0
4277,A,48,43800.0,5.5,0.315,0,1,0
4278,A,44,19500.0,11.4,0.398,0,1,0
4279,A,39,35000.0,8.2,0.238,0,4,0
4280,A,52,37600.0,17.6,0.299,0,2,0
4281,A,40,21100.0,3.0,0.02,0,1,0
4282,A,53,33500.0,15.5,0.215,0,4,0
4283,A,43,53200.0,6.5,0.155,0,4,0
4284,A,30,26600.0,11.1,0.279,0,3,0
4285,A,55,34100.0,7.1,0.165,0,1,0
4286,A,38,39100.0,12.7,0.226,1,1,0
4287,A,42,52700.0,4.0,0.257,0,4,0
4288,A,48,31800.0,7.5,0.2,1,3,0
4289,A,40,22200.0,10.9,0.196,0,1,0
4290,A,49,64800.0,4.6,0.182,0,4,0
4291,B,39,56400.0,2.8,0.445,0,3,0
4292,A,33,54700.0,3.3,0.302,1,3,0
4293,B,55,44100.0,2.3,0.24,0,5,0
4294,B,32,57700.0,3.5,0.456,0,4,0
4295,B,21,38700.0,2.2,0.305,0,4,0
4296,A,43,21600.0,20.4,0.256,0,2,0
4297,A,29,36200.0,10.3,0.21,0,3,0
4298,A,55,25300.0,21.1,0.488,0,3,0
4299,A,32,19000.0,9.7,0.16,0,1,0
4300,A,40,36900.0,11.5,0.083,0,1,0
4301,A,21,52000.0,9.4,0.56,0,3,0
4302,A,48,25400.0,6.3,0.405,0,3,0
4303,A,25,67800.0,7.0,0.418,0,3,0
4304,A,29,30100.0,9.9,0.397,1,2,1
4305,A,47,36800.0,17.5,0.537,1,2,0
4306,A,41,46000.0,18.5,0.31,0,5,0
4307,A,28,26300.0,8.0,0.31,1,1,0
4308,A,44,82500.0,21.7,0.478,1,1,0
4309,A,28,19900.0,2.6,0.215,0,2,0
4310,A,45,22900.0,6.9,0.116,1,1,0
4311,A,32,42500.0,4.0,0.515,0,1,0
4312,A,52,63000.0,11.7,0.29,0,1,0
4313,A,38,32000.0,13.8,0.149,0,2,0
4314,A,40,31300.0,10.0,0.139,1,2,0
4315,A,21,26400.0,6.2,0.264,1,2,0
4316,A,35,33300.0,12.9,0.462,2,1,0
4317,A,46,24000.0,9.1,0.202,1,2,1
4318,A,28,60900.0,5.0,0.456,0,1,0
4319,B,43,43800.0,13.5,0.579,1,3,0
4320,A,50,26200.0,14.3,0.367,0,3,0
4321,A,23,38500.0,11.0,0.233,1,4,0
4322,A,28,32200.0,4.2,0.544,0,4,0
4323,B,52,34600.0,2.2,0.454,1,3,1
4324,A,39,31000.0,7.4,0.26,0,3,0
4325,A,31,32500.0,8.5,0.356,0,3,0
4326,A,23,46200.0,4.4,0.307,0,1,0
4327,B,50,44900.0,5.5,0.766,0,4,0
4328,A,34,32000.0,11.0,0.313,0,2,1
4329,B,23,23200.0,7.9,0.399,0,2,0
4330,A,42,38100.0,17.1,0.267,1,5,0
4331,A,43,21100.0,14.8,0.039,0,1,0
4332,B,46,56700.0,4.0,0.221,1,3,0
4333,A,26,43400.0,16.2,0.379,0,3,0
4334,B,39,9400.0,3.8,0.386,1,5,0
4335,A,60,71400.0,13.9,0.348,0,5,0
4336,A,26,74500.0,16.8,0.523,0,2,0
4337,A,45,27900.0,14.4,0.403,3,1,0
4338,A,36,17600.0,5.1,0.493,1,2,1
4339,A,37,34400.0,3.9,0.414,0,3,0
4340,A,33,47500.0,4.0,0.39,2,2,1
4341,A,38,26900.0,3.9,0.321,1,2,1
4342,A,30,26800.0,4.5,0.19,1,1,0
4343,A,55,25300.0,6.3,0.345,1,3,1
4344,B,24,31000.0,7.9,0.42,0,5,0
4345,B,32,25000.0,11.4,0.442,1,4,0
4346,A,28,38200.0,5.9,0.369,0,4,0
4347,B,48,21100.0,2.3,0.49,0,3,0
4348,B,56,38700.0,3.1,0.343,2,3,1
4349,A,53,35800.0,13.1,0.169,0,1,0
4350,B,26,27400.0,10.5,0.421,0,4,0
4351,B,40,61800.0,6.2,0.261,2,5,0
4352,A,33,33800.0,10.8,0.266,1,1,0
4353,A,35,48400.0,10.0,0.403,0,3,0
4354,B,26,37700.0,3.0,0.186,1,3,0
4355,A,44,45700.0,4.6,0.073,0,5,0
4356,A,28,24500.0,4.1,0.093,0,4,0
4357,B,33,23700.0,8.1,0.337,0,5,0
4358,A,68,55200.0,12.3,0.511,0,2,0
4359,A,66,30900.0,6.1,0.274,1,3,0
4360,A,36,29000.0,6.4,0.408,0,3,0
4361,B,37,37000.0,8.8,0.389,0,4,0
4362,B,49,19700.0,2.1,0.331,0,4,0
4363,A,33,26800.0,15.6,0.314,1,3,0
4364,A,50,31000.0,12.0,0.452,0,1,0
4365,A,62,22800.0,9.0,0.31,0,1,0
4366,A,54,23400.0,8.8,0.433,0,2,0
4367,A,43,24400.0,2.4,0.485,0,1,0
4368,A,21,47300.0,7.6,0.377,0,1,0
4369,A,34,28400.0,13.0,0.524,1,2,0
4370,A,40,68000.0,2.0,0.218,0,4,0
4371,B,54,36800.0,4.1,0.359,0,5,0
4372,A,21,68900.0,1.9,0.463,1,1,0
4373,B,39,31500.0,5.9,0.346,0,2,0
4374,B,28,20400.0,1.2,0.407,0,4,0
4375,A,52,29600.0,9.6,0.288,0,3,0
4376,A,59,24000.0,5.0,0.27,0,2,0
4377,A,26,54700.0,4.1,0.284,0,4,0
4378,B,35,28400.0,4.9,0.397,2,5,1
4379,B,46,25000.0,3.9,0.403,0,2,0
4380,B,42,30700.0,1.0,0.52,0,4,1
4381,A,48,23300.0,8.5,0.361,2,2,0
4382,B,38,55300.0,2.9,0.338,1,3,0
4383,A,58,35800.0,6.2,0.558,0,2,1
4384,B,42,26100.0,5.3,0.552,1,3,0
4385,A,65,53400.0,5.6,0.269,1,4,0
4386,A,55,37200.0,11.2,0.539,0,3,0
4387,B,41,22500.0,3.8,0.39,0,4,0
4388,B,38,35500.0,1.8,0.384,0,4,0
4389,A,53,50300.0,4.6,0.128,1,3,0
4390,A,37,63800.0,13.7,0.438,0,2,0
4391,B,21,25400.0,3.6,0.447,0,3,0
4392,A,33,26800.0,18.7,0.284,0,3,0
4393,B,27,22200.0,3.8,0.181,0,3,0
4394,A,49,25600.0,4.9,0.349,1,1,1
4395,B,35,20900.0,1.2,0.647,2,2,1
4396,A,32,40900.0,6.7,0.258,2,1,0
4397,A,35,35100.0,10.4,0.179,1,1,0
4398,B,28,34400.0,0.9,0.154,0,3,0
4399,B,65,26200.0,4.8,0.351,1,4,0
4400,A,54,38200.0,2.3,0.151,1,5,0
4401,A,65,72700.0,17.3,0.191,0,2,0
4402,B,68,32200.0,4.4,0.284,1,1,0
4403,B,57,22100.0,7.0,0.269,0,4,0
4404,A,50,40200.0,8.5,0.419,1,5,0
4405,A,68,54300.0,22.9,0.313,0,1,0
4406,B,21,48200.0,4.6,0.441,1,4,0
4407,A,39,34900.0,17.1,0.02,0,3,0
4408,A,47,40600.0,4.2,0.304,0,2,0
4409,A,38,24800.0,12.7,0.314,1,1,0
4410,A,30,48000.0,3.1,0.425,0,3,0
4411,A,48,53200.0,8.0,0.396,2,4,0
4412,A,52,23900.0,5.8,0.155,0,4,0
4413,A,37,29700.0,6.3,0.287,0,1,0
4414,B,48,14100.0,3.8,0.281,0,2,0
4415,B,40,45800.0,9.4,0.306,0,1,0
4416,A,48,26200.0,10.7,0.447,0,5,0
4417,A,24,44100.0,0.8,0.249,1,5,0
4418,B,45,42400.0,16.5,0.437,1,5,0
4419,A,50,28900.0,10.6,0.279,0,2,0
4420,A,38,79600.0,11.0,0.19,0,1,0
4421,A,45,36100.0,5.9,0.284,1,1,0
4422,B,55,40000.0,8.0,0.62,1,1,0
4423,A,54,37800.0,15.3,0.612,0,2,0
4424,A,52,46800.0,4.4,0.4,0,1,0
4425,A,29,57700.0,18.0,0.409,0,4,0
4426,B,55,39900.0,7.2,0.309,0,5,0
4427,A,34,32500.0,6.2,0.524,1,2,1
4428,A,37,60100.0,4.8,0.055,0,4,0
4429,A,55,17100.0,7.7,0.333,1,4,0
4430,B,52,27200.0,2.0,0.409,1,5,0
4431,A,35,53500.0,4.2,0.317,0,2,0
4432,A,41,32400.0,5.1,0.547,1,2,1
4433,A,22,66200.0,3.4,0.263,1,1,0
4434,A,44,20100.0,10.7,0.148,0,3,0
4435,A,53,30800.0,12.8,0.261,0,4,0
4436,A,25,56700.0,6.2,0.177,0,4,0
4437,A,54,39600.0,12.3,0.225,0,2,0
4438,A,29,83000.0,10.7,0.139,0,3,0
4439,B,48,40900.0,12.2,0.207,1,5,1
4440,A,21,24200.0,2.3,0.23,0,3,0
4441,A,31,14200.0,7.2,0.379,0,3,0
4442,A,44,37100.0,10.2,0.369,0,1,0
4443,A,21,57100.0,7.0,0.481,0,3,0
4444,A,40,48000.0,23.1,0.222,2,5,0
4445,A,59,109800.0,5.6,0.366,0,2,0
4446,A,56,43600.0,13.1,0.096,0,1,0
4447,A,48,27100.0,4.5,0.433,1,3,1
4448,B,21,19200.0,7.0,0.38,0,5,0
4449,A,32,45100.0,15.0,0.227,1,5,0
4450,A,52,35000.0,5.7,0.275,0,3,1
4451,A,33,29300.0,5.0,0.38,1,3,1
4452,A,56,25900.0,9.2,0.249,0,3,0
4453,A,62,117300.0,10.4,0.271,0,1,0
4454,A,45,34100.0,4.9,0.463,1,5,1
4455,A,67,59900.0,8.3,0.066,0,2,0
4456,A,32,49400.0,8.9,0.457,0,1,0
4457,A,46,76300.0,15.3,0.339,0,3,0
4458,A,29,42000.0,20.3,0.412,1,1,0
4459,A,32,15000.0,2.5,0.347,1,4,1
4460,A,40,31700.0,10.0,0.4,0,1,0
4461,B,39,52400.0,1.7,0.266,0,2,0
4462,A,38,52100.0,9.6,0.397,1,1,0
4463,B,39,32700.0,2.6,0.252,0,5,0
4464,B,42,41200.0,3.3,0.528,0,5,0
4465,A,51,17400.0,6.1,0.578,0,3,0
4466,A,46,41900.0,6.0,0.285,1,1,0
4467,A,33,55700.0,8.3,0.282,1,1,0
4468,B,46,26100.0,5.0,0.261,0,5,0
4469,B,39,50700.0,2.5,0.49,1,4,1
4470,B,38,19300.0,4.3,0.26,0,4,0
4471,A,49,50600.0,12.1,0.231,1,3,0
4472,A,44,27300.0,5.7,0.248,0,1,0
4473,B,24,29300.0,16.2,0.302,0,3,0
4474,A,42,27800.0,9.0,0.406,0,1,1
4475,B,54,13600.0,1.2,0.55,0,4,1
